Greenland,GRL,8.709037343,47.28587488,1.461121743,1.042664649,78.47652795,4.806625452,4.337187292,1.709249205,,,,,
Guam,GUM,,,,,,,,,,,,,
Honduras,HND,1.727579703,2.79523111,,2.579784901,1.308471331,2.837171793,3.123585549,1.962644265,1.960869126,4.069907059,1.449549992,,
Heavily indebted poor countries (HIPC),HPC,,7.611126022,5.694320639,5.997840744,4.653559561,4.555594734,4.116640259,4.77471288,4.249297606,3.370830827,2.612203956,2.454625649,
Haiti,HTI,,,,,,,,,,,,,
IDA total,IDA,,4.559377208,3.594573577,,3.719380205,4.815433377,3.326911703,3.700643002,3.390002905,2.867121031,2.29323385,2.31949515,
Indonesia,IDN,10.82,10.87,9.68,9.33,8.89,8.00,8.45,8.21,8.09,8.42,7.20,8.30,8.86
IDA only,IDX,4.322811451,5.214921835,4.040081634,,4.142730482,5.322468993,3.663169997,,3.526441196,,2.453655188,,
Isle of Man,IMN,,,,,,,,,,,,,
Not classified,INX,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,4.168200709,,1.547720697,1.545364991,1.432633919,1.398782944,1.363255639,0.724690819,0.926086511,0.746714845,0.380525398,,
Iraq,IRQ,,,,,,,,,,,,,
Cambodia,KHM,0.114782587,0.259104012,1.212855152,0.505628376,1.535160355,1.85868091,1.742386857,1.409278881,1.194021559,2.283074842,2.980632794,6.562225982,
Kiribati,KIR,,,,2.759342202,1.38260122,2.759507424,3.421474035,21.55036425,,7.672132589,2.296931141,,
St. Kitts and Nevis,KNA,0.116633026,35.76767615,35.12059546,27.63543911,23.28034099,25.76347647,34.6026369,,,,,,
"Korea, Rep.",KOR,28.21,28.22,29.82,30.06,31.21,30.53,32.55,36.39,32.41,35.60,36.01,36.12,32.26
Kuwait,KWT,2.772286339,,1.660066826,0.133875563,0.127480427,0.147979853,0.203527625,4.118487402,0.902769587,1.349850908,1.191779837,0.716354808,
Lao PDR,LAO,8.161972814,8.77232289,9.813602078,24.99434242,35.18016555,33.57410017,37.95044844,38.01673905,20.60946373,23.15544737,7.286446377,,
Liberia,LBR,,,,,,,,,,,,,
Libya,LBY,,,,,,,,,0.604680775,,,,
St. Lucia,LCA,,8.167351706,8.518445421,6.26898307,4.55869551,6.42816003,4.569022833,14.34959875,10.52770137,9.332240175,,,
Least developed countries: UN classification,LDC,,,,,5.58929724,7.182526621,,8.358583591,,,,,
Low income,LIC,,,,,5.259023109,3.484513887,3.73265636,4.322503975,6.18681773,3.833216297,2.981945673,2.088254345,
Liechtenstein,LIE,,,,,,,,,,,,,
Lesotho,LSO,,,,,0.263459013,0.582000547,0.176184816,0.057792417,0.173766076,0.033945085,0.069726783,0.092572627,
St. Martin (French part),MAF,,,,,,,,,,,,,
Monaco,MCO,,,,,,,,,,,,,
Middle East & North Africa,MEA,3.650599193,3.699434997,3.337034354,5.114297602,4.874056567,3.919002003,3.852220704,4.254503331,4.380848111,7.929267483,7.326482022,,
Marshall Islands,MHL,,,,,,,,,,,,,
Mali,MLI,4.391430259,2.256469319,,,,6.499346884,1.242702763,5.534528484,5.479696588,,,,
Middle East & North Africa (excluding high income),MNA,2.925163854,,,,2.055296308,2.100218989,2.042160728,,,,,,
Mongolia,MNG,,,16.2910692,19.61596986,4.164654396,16.48462041,3.467943748,4.993821304,18.94402121,2.966199298,22.02069999,30.81416909,
Northern Mariana Islands,MNP,,,,,,,,,,,,,
Mauritania,MRT,,,,,,0.002046525,,,0.013144801,2.048448605,5.076981808,3.979493382,
New Caledonia,NCL,15.44593347,10.75819151,14.03023294,13.15387709,5.2672959,,,,,,,,
Niger,NER,5.821426539,13.17854723,57.68815812,60.29981752,15.86162384,6.845976151,18.32427225,8.562054187,5.649700705,12.24092675,32.36995875,13.87081478,
Nepal,NPL,0.415308033,0.136727858,0.322301826,0.719873716,0.635275667,0.822614407,1.184259948,0.630576368,1.074529846,2.448800144,1.247831571,0.617520704,
Nauru,NRU,,,,,,,,,,,,,
Oman,OMN,,3.393229665,3.443911974,4.361094233,3.243235658,1.521005563,1.116738698,1.258040481,1.502681689,8.495604879,6.610686847,7.619869533,
Peru,PER,6.542289853,4.694657691,5.000383148,4.252186326,5.243403853,4.799712599,5.122323286,4.680199921,4.075004388,4.794833903,4.46164505,4.589466164,
Palau,PLW,,,,20.99849776,41.21994309,60.45686096,26.82768045,51.68368693,,,,,
Papua New Guinea,PNG,23.1034018,3.959047899,,,,,,,29.81565733,44.79840459,40.05406216,,
Pre-demographic dividend,PRE,,,,,,,,,,,,7.543493169,
Puerto Rico,PRI,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,,,,,,,,,,,,,
West Bank and Gaza,PSE,0.208594528,0.316657818,0.094799444,0.234222701,0.961927851,0.717403673,0.615204105,0.850022002,0.903315434,1.697473226,1.600885745,1.255024477,
Russian Federation,RUS,8.421781066,9.081489796,10.6336136,12.1254086,15.99206653,15.79011905,12.32469919,11.35528226,12.90531554,9.193638978,9.729847727,,
Rwanda,RWA,13.72548547,5.085108688,4.997346631,11.8559917,15.32509175,13.53128412,2.661184238,2.587323817,10.76038327,7.559386439,5.102408027,4.784729796,
Saudi Arabia,SAU,0.590662977,0.661180453,0.712767947,0.590932385,0.787374422,1.305373511,0.734713775,0.543893288,0.648362905,0.60834161,0.305733656,,
Sudan,SDN,,,,,,,,,,,,,
Senegal,SEN,0.896792231,0.866652258,1.48006701,1.831065667,3.749652959,2.718665973,2.163010904,2.809059645,0.935925024,0.744159035,1.879186747,2.300686888,
Solomon Islands,SLB,,,,,2.799395181,1.742905012,1.022470169,1.359223255,,,,,
Sierra Leone,SLE,,,,0.008480894,0.006537046,0.001260377,0.064879818,0.73611402,,,,,
San Marino,SMR,,,,,,,,,,,,,
Somalia,SOM,,,,,,,,,,,,,
Serbia,SRB,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,,,5.265798277,5.71912728,6.128531981,5.680473044,5.579424878,6.477929587,6.457566791,5.577837447,4.672935866,5.765560796,
South Sudan,SSD,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,,,5.287010186,5.720995409,6.137649177,5.670466019,5.716425596,6.472061794,6.437243178,5.56938228,4.668583754,5.858177198,
Eswatini,SWZ,0.076565021,0.066120344,0.097861409,0.081770873,0.233042562,0.200467504,0.2932498,0.92535156,0.274607103,0.342192841,0.325445621,,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,
Seychelles,SYC,,,9.564211106,6.068161735,8.033459573,3.773911538,30.77388883,5.220562243,2.19832034,3.284999276,3.343076158,25.03899166,
Syrian Arab Republic,SYR,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,2.100620439,2.19852999,,,,,,,,,,,
Chad,TCD,,,,,,,,,,,,,
Thailand,THA,22.6972119,22.97873427,22.14607451,22.6439946,23.90819125,24.15339127,25.09473528,23.70104618,25.77668801,27.65356593,25.14547311,26.11250763,
Tajikistan,TJK,,,,,,33.78672155,14.47736892,4.178419341,4.528856478,1.04642371,0.408284649,1.62712759,
Turkmenistan,TKM,,,,,,,,,,,,,
Timor-Leste,TLS,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,2.939391052,,,,2.065583738,2.112891684,2.055620934,,,,,,
Tonga,TON,0.089759048,6.638248556,5.973503093,2.696506088,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,5.287010186,5.720995409,6.137649177,5.670466019,5.716425596,6.472061794,6.437243178,5.56938228,4.668583754,5.858177198,
Trinidad and Tobago,TTO,0.122741211,0.760076692,0.181445808,0.124931158,0.137939996,0.157263835,0.197546615,0.147211459,0.332515325,0.175863227,0.102834402,0.0822279,
Tunisia,TUN,8.302148074,7.042360308,6.421736052,6.765413034,7.785429726,7.855967515,7.389752594,6.764499904,6.885857351,7.648322245,7.168311184,7.189886086,
Tuvalu,TUV,,,,,,,,,,,,,
Uganda,UGA,22.55603535,21.89461556,2.108587625,2.678528751,2.305422512,2.051039907,2.053875689,3.478286683,3.124123016,2.102872029,2.347934697,,
St. Vincent and the Grenadines,VCT,0.026135304,0.050756063,0.214024288,0.046039138,0,0.004010314,0.000819764,0.001089288,9.926175847,0,0.003450249,,
"Venezuela, RB",VEN,,,,,,,,,,,,,
British Virgin Islands,VGB,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,
Viet Nam,VNM,18.81479808,27.16302786,33.59564265,32.0548869,36.36911175,38.05696171,41.7381333,40.75015957,40.43343003,41.74010404,41.53963465,42.68917891,
Vanuatu,VUT,,,,,,,,,,,,,
Samoa,WSM,1.030058402,0.301258665,0.695966051,1.976781384,0.824592523,1.018478814,1.394586109,3.095272424,2.279013657,,1.075284301,,
Kosovo,XKX,,,,,,,,,,,,,
"Yemen, Rep.",YEM,0.665766118,0.673180049,3.301955093,1.450964123,4.829284154,,,,,,,,
